candidate,office,district,party,county,precinct,total votes 
John R. Raese,US Senate,,REP,Kanawha,Precinct 281,152
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 281,244
Jeff Becker,US Senate,,CON,Kanawha,Precinct 281,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 281,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 281,248
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 281,140
Phil Hudok,US House,2,CON,Kanawha,Precinct 281,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 281,143
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 281,244
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 281,149
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 281,208
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 281,20
,Registered Voters ,,,Kanawha,Precinct 282,937
,Ballots Cast ,,,Kanawha,Precinct 282,540
,Straight Party Ticket ,,REP,Kanawha,Precinct 282,70
,Straight Party Ticket ,,DEM,Kanawha,Precinct 282,73
,Straight Party Ticket ,,CON,Kanawha,Precinct 282,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 282,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 282,228
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 282,294
Jeff Becker,US Senate,,CON,Kanawha,Precinct 282,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 282,13
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 282,359
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 282,156
Phil Hudok,US House,2,CON,Kanawha,Precinct 282,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 282,188
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 282,323
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 282,202
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 282,269
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 282,27
,Registered Voters ,,,Kanawha,Precinct 283,599
,Ballots Cast ,,,Kanawha,Precinct 283,346
,Straight Party Ticket ,,REP,Kanawha,Precinct 283,38
,Straight Party Ticket ,,DEM,Kanawha,Precinct 283,32
,Straight Party Ticket ,,CON,Kanawha,Precinct 283,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 283,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 283,155
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 283,187
Jeff Becker,US Senate,,CON,Kanawha,Precinct 283,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 283,3
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 283,249
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 283,81
Phil Hudok,US House,2,CON,Kanawha,Precinct 283,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 283,118
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 283,208
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 283,138
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 283,168
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 283,13
,Registered Voters ,,,Kanawha,Precinct 285,410
,Ballots Cast ,,,Kanawha,Precinct 285,146
,Straight Party Ticket ,,REP,Kanawha,Precinct 285,14
,Straight Party Ticket ,,DEM,Kanawha,Precinct 285,47
,Straight Party Ticket ,,CON,Kanawha,Precinct 285,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 285,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 285,39
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 285,101
Jeff Becker,US Senate,,CON,Kanawha,Precinct 285,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 285,5
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 285,80
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 285,60
Phil Hudok,US House,2,CON,Kanawha,Precinct 285,2
Bob Ore,State Senate,8,REP,Kanawha,Precinct 285,35
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 285,106
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 285,44
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 285,82
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 285,10
,Registered Voters ,,,Kanawha,Precinct 286,1100
,Ballots Cast ,,,Kanawha,Precinct 286,514
,Straight Party Ticket ,,REP,Kanawha,Precinct 286,47
,Straight Party Ticket ,,DEM,Kanawha,Precinct 286,99
,Straight Party Ticket ,,CON,Kanawha,Precinct 286,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 286,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 286,195
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 286,296
Jeff Becker,US Senate,,CON,Kanawha,Precinct 286,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 286,13
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 286,312
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 286,180
Phil Hudok,US House,2,CON,Kanawha,Precinct 286,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 286,166
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 286,314
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 286,168
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 286,285
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 286,24
,Registered Voters ,,,Kanawha,Precinct 287,713
,Ballots Cast ,,,Kanawha,Precinct 287,398
,Straight Party Ticket ,,REP,Kanawha,Precinct 287,39
,Straight Party Ticket ,,DEM,Kanawha,Precinct 287,41
,Straight Party Ticket ,,CON,Kanawha,Precinct 287,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 287,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 287,173
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 287,209
Jeff Becker,US Senate,,CON,Kanawha,Precinct 287,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 287,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 287,272
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 287,106
Phil Hudok,US House,2,CON,Kanawha,Precinct 287,2
Bob Ore,State Senate,8,REP,Kanawha,Precinct 287,143
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 287,220
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 287,142
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 287,197
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 287,19
,Registered Voters ,,,Kanawha,Precinct 288,400
,Ballots Cast ,,,Kanawha,Precinct 288,230
,Straight Party Ticket ,,REP,Kanawha,Precinct 288,28
,Straight Party Ticket ,,DEM,Kanawha,Precinct 288,39
,Straight Party Ticket ,,CON,Kanawha,Precinct 288,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 288,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 288,82
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 288,136
Jeff Becker,US Senate,,CON,Kanawha,Precinct 288,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 288,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 288,143
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 288,68
Phil Hudok,US House,2,CON,Kanawha,Precinct 288,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 288,70
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 288,148
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 288,82
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 288,125
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 288,14
,Registered Voters ,,,Kanawha,Precinct 289,837
,Ballots Cast ,,,Kanawha,Precinct 289,450
,Straight Party Ticket ,,REP,Kanawha,Precinct 289,43
,Straight Party Ticket ,,DEM,Kanawha,Precinct 289,70
,Straight Party Ticket ,,CON,Kanawha,Precinct 289,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 289,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 289,167
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 289,262
Jeff Becker,US Senate,,CON,Kanawha,Precinct 289,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 289,15
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 289,285
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 289,141
Phil Hudok,US House,2,CON,Kanawha,Precinct 289,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 289,136
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 289,290
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 289,140
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 289,252
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 289,25
,Registered Voters ,,,Kanawha,Precinct 290,740
,Ballots Cast ,,,Kanawha,Precinct 290,366
,Straight Party Ticket ,,REP,Kanawha,Precinct 290,57
,Straight Party Ticket ,,DEM,Kanawha,Precinct 290,74
,Straight Party Ticket ,,CON,Kanawha,Precinct 290,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 290,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 290,145
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 290,208
Jeff Becker,US Senate,,CON,Kanawha,Precinct 290,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 290,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 290,223
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 290,123
Phil Hudok,US House,2,CON,Kanawha,Precinct 290,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 290,132
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 290,223
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 290,137
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 290,189
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 290,24
,Registered Voters ,,,Kanawha,Precinct 291,1037
,Ballots Cast ,,,Kanawha,Precinct 291,488
,Straight Party Ticket ,,REP,Kanawha,Precinct 291,64
,Straight Party Ticket ,,DEM,Kanawha,Precinct 291,110
,Straight Party Ticket ,,CON,Kanawha,Precinct 291,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 291,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 291,191
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 291,276
Jeff Becker,US Senate,,CON,Kanawha,Precinct 291,5
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 291,14
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 291,285
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 291,176
Phil Hudok,US House,2,CON,Kanawha,Precinct 291,8
Bob Ore,State Senate,8,REP,Kanawha,Precinct 291,131
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 291,337
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 291,165
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 291,270
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 291,19
,Registered Voters ,,,Kanawha,Precinct 292,698
,Ballots Cast ,,,Kanawha,Precinct 292,305
,Straight Party Ticket ,,REP,Kanawha,Precinct 292,27
,Straight Party Ticket ,,DEM,Kanawha,Precinct 292,57
,Straight Party Ticket ,,CON,Kanawha,Precinct 292,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 292,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 292,97
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 292,193
Jeff Becker,US Senate,,CON,Kanawha,Precinct 292,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 292,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 292,177
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 292,110
Phil Hudok,US House,2,CON,Kanawha,Precinct 292,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 292,82
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 292,207
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 292,99
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 292,173
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 292,14
,Registered Voters ,,,Kanawha,Precinct 294,691
,Ballots Cast ,,,Kanawha,Precinct 294,260
,Straight Party Ticket ,,REP,Kanawha,Precinct 294,36
,Straight Party Ticket ,,DEM,Kanawha,Precinct 294,55
,Straight Party Ticket ,,CON,Kanawha,Precinct 294,2
,Straight Party Ticket ,,MTN,Kanawha,Precinct 294,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 294,90
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 294,153
Jeff Becker,US Senate,,CON,Kanawha,Precinct 294,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 294,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 294,156
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 294,86
Phil Hudok,US House,2,CON,Kanawha,Precinct 294,8
Bob Ore,State Senate,8,REP,Kanawha,Precinct 294,88
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 294,164
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 294,92
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 294,134
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 294,25
,Registered Voters ,,,Kanawha,Precinct 295,474
,Ballots Cast ,,,Kanawha,Precinct 295,213
,Straight Party Ticket ,,REP,Kanawha,Precinct 295,19
,Straight Party Ticket ,,DEM,Kanawha,Precinct 295,40
,Straight Party Ticket ,,CON,Kanawha,Precinct 295,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 295,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 295,78
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 295,126
Jeff Becker,US Senate,,CON,Kanawha,Precinct 295,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 295,4
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 295,125
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 295,77
Phil Hudok,US House,2,CON,Kanawha,Precinct 295,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 295,59
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 295,142
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 295,75
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 295,111
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 295,10
,Registered Voters ,,,Kanawha,Precinct 296,860
,Ballots Cast ,,,Kanawha,Precinct 296,424
,Straight Party Ticket ,,REP,Kanawha,Precinct 296,46
,Straight Party Ticket ,,DEM,Kanawha,Precinct 296,70
,Straight Party Ticket ,,CON,Kanawha,Precinct 296,2
,Straight Party Ticket ,,MTN,Kanawha,Precinct 296,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 296,162
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 296,240
Jeff Becker,US Senate,,CON,Kanawha,Precinct 296,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 296,16
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 296,269
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 296,132
Phil Hudok,US House,2,CON,Kanawha,Precinct 296,9
Bob Ore,State Senate,8,REP,Kanawha,Precinct 296,143
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 296,255
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 296,144
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 296,220
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 296,16
,Registered Voters ,,,Kanawha,Precinct 297,915
,Ballots Cast ,,,Kanawha,Precinct 297,365
,Straight Party Ticket ,,REP,Kanawha,Precinct 297,47
,Straight Party Ticket ,,DEM,Kanawha,Precinct 297,106
,Straight Party Ticket ,,CON,Kanawha,Precinct 297,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 297,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 297,123
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 297,223
Jeff Becker,US Senate,,CON,Kanawha,Precinct 297,5
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 297,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 297,200
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 297,147
Phil Hudok,US House,2,CON,Kanawha,Precinct 297,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 297,96
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 297,250
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 297,125
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 297,208
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 297,12
,Registered Voters ,,,Kanawha,Precinct 298,657
,Ballots Cast ,,,Kanawha,Precinct 298,195
,Straight Party Ticket ,,REP,Kanawha,Precinct 298,26
,Straight Party Ticket ,,DEM,Kanawha,Precinct 298,63
,Straight Party Ticket ,,CON,Kanawha,Precinct 298,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 298,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 298,63
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 298,126
Jeff Becker,US Senate,,CON,Kanawha,Precinct 298,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 298,3
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 298,113
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 298,79
Phil Hudok,US House,2,CON,Kanawha,Precinct 298,1
Bob Ore,State Senate,8,REP,Kanawha,Precinct 298,47
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 298,142
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 298,67
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 298,119
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 298,6
,Registered Voters ,,,Kanawha,Precinct 302,1010
,Ballots Cast ,,,Kanawha,Precinct 302,349
,Straight Party Ticket ,,REP,Kanawha,Precinct 302,54
,Straight Party Ticket ,,DEM,Kanawha,Precinct 302,83
,Straight Party Ticket ,,CON,Kanawha,Precinct 302,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 302,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 302,134
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 302,204
Jeff Becker,US Senate,,CON,Kanawha,Precinct 302,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 302,9
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 302,223
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 302,112
Phil Hudok,US House,2,CON,Kanawha,Precinct 302,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 302,115
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 302,222
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 302,122
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 302,192
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 302,23
,Registered Voters ,,,Kanawha,Precinct 304,785
,Ballots Cast ,,,Kanawha,Precinct 304,295
,Straight Party Ticket ,,REP,Kanawha,Precinct 304,59
,Straight Party Ticket ,,DEM,Kanawha,Precinct 304,54
,Straight Party Ticket ,,CON,Kanawha,Precinct 304,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 304,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 304,125
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 304,159
Jeff Becker,US Senate,,CON,Kanawha,Precinct 304,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 304,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 304,185
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 304,98
Phil Hudok,US House,2,CON,Kanawha,Precinct 304,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 304,127
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 304,165
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 304,132
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 304,130
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 304,20
,Registered Voters ,,,Kanawha,Precinct 305,895
,Ballots Cast ,,,Kanawha,Precinct 305,338
,Straight Party Ticket ,,REP,Kanawha,Precinct 305,70
,Straight Party Ticket ,,DEM,Kanawha,Precinct 305,48
,Straight Party Ticket ,,CON,Kanawha,Precinct 305,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 305,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 305,152
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 305,168
Jeff Becker,US Senate,,CON,Kanawha,Precinct 305,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 305,16
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 305,222
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 305,100
Phil Hudok,US House,2,CON,Kanawha,Precinct 305,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 305,146
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 305,179
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 305,153
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 305,148
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 305,20
,Registered Voters ,,,Kanawha,Precinct 307,1149
,Ballots Cast ,,,Kanawha,Precinct 307,503
,Straight Party Ticket ,,REP,Kanawha,Precinct 307,98
,Straight Party Ticket ,,DEM,Kanawha,Precinct 307,73
,Straight Party Ticket ,,CON,Kanawha,Precinct 307,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 307,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 307,264
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 307,225
Jeff Becker,US Senate,,CON,Kanawha,Precinct 307,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 307,7
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 307,371
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 307,115
Phil Hudok,US House,2,CON,Kanawha,Precinct 307,7
Bob Ore,State Senate,8,REP,Kanawha,Precinct 307,235
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 307,251
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 307,244
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 307,219
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 307,22
,Registered Voters ,,,Kanawha,Precinct 308,764
,Ballots Cast ,,,Kanawha,Precinct 308,340
,Straight Party Ticket ,,REP,Kanawha,Precinct 308,63
,Straight Party Ticket ,,DEM,Kanawha,Precinct 308,53
,Straight Party Ticket ,,CON,Kanawha,Precinct 308,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 308,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 308,159
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 308,163
Jeff Becker,US Senate,,CON,Kanawha,Precinct 308,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 308,9
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 308,227
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 308,94
Phil Hudok,US House,2,CON,Kanawha,Precinct 308,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 308,142
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 308,185
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 308,141
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 308,169
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 308,15
,Registered Voters ,,,Kanawha,Precinct 309,963
,Ballots Cast ,,,Kanawha,Precinct 309,568
,Straight Party Ticket ,,REP,Kanawha,Precinct 309,107
,Straight Party Ticket ,,DEM,Kanawha,Precinct 309,81
,Straight Party Ticket ,,CON,Kanawha,Precinct 309,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 309,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 309,308
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 309,242
Jeff Becker,US Senate,,CON,Kanawha,Precinct 309,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 309,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 309,412
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 309,135
Phil Hudok,US House,2,CON,Kanawha,Precinct 309,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 309,238
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 309,297
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 309,251
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 309,263
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 309,23
,Registered Voters ,,,Kanawha,Precinct 310,1124
,Ballots Cast ,,,Kanawha,Precinct 310,596
,Straight Party Ticket ,,REP,Kanawha,Precinct 310,82
,Straight Party Ticket ,,DEM,Kanawha,Precinct 310,66
,Straight Party Ticket ,,CON,Kanawha,Precinct 310,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 310,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 310,285
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 310,291
Jeff Becker,US Senate,,CON,Kanawha,Precinct 310,6
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 310,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 310,414
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 310,158
Phil Hudok,US House,2,CON,Kanawha,Precinct 310,10
Bob Ore,State Senate,8,REP,Kanawha,Precinct 310,249
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 310,315
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 310,244
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 310,286
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 310,30
,Registered Voters ,,,Kanawha,Precinct 317,841
,Ballots Cast ,,,Kanawha,Precinct 317,344
,Straight Party Ticket ,,REP,Kanawha,Precinct 317,54
,Straight Party Ticket ,,DEM,Kanawha,Precinct 317,53
,Straight Party Ticket ,,CON,Kanawha,Precinct 317,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 317,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 317,142
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 317,189
Jeff Becker,US Senate,,CON,Kanawha,Precinct 317,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 317,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 317,204
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 317,120
Phil Hudok,US House,2,CON,Kanawha,Precinct 317,8
Bob Ore,State Senate,8,REP,Kanawha,Precinct 317,123
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 317,201
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 317,134
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 317,177
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 317,20
,Registered Voters ,,,Kanawha,Precinct 321,916
,Ballots Cast ,,,Kanawha,Precinct 321,510
,Straight Party Ticket ,,REP,Kanawha,Precinct 321,66
,Straight Party Ticket ,,DEM,Kanawha,Precinct 321,69
,Straight Party Ticket ,,CON,Kanawha,Precinct 321,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 321,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 321,219
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 321,268
