candidate,office,district,party,county,precinct,total votes
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,Precinct 36,54
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,Precinct 36,32
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,Precinct 36,8
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,Precinct 36,22
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,Precinct 36,56
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,Precinct 36,175
Bob Williams,State Senate,14,DEM,Taylor,Precinct 36,171
Tim Miley,House of Delegates,48,DEM,Taylor,Precinct 36,
Martin Shaffer,House of Delegates,48,DEM,Taylor,Precinct 36,
Ron Fragale,House of Delegates,48,DEM,Taylor,Precinct 36,
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,Precinct 36,
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,Precinct 36,
Mike Manypenny,House of Delegates,49,DEM,Taylor,Precinct 36,139
Francis W. Nestor,House of Delegates,49,DEM,Taylor,Precinct 36,62
Ron Paul,President,,REP,Taylor,Precinct 36,12
Mitt Romney,President,,REP,Taylor,Precinct 36,78
Newt Gingrich,President,,REP,Taylor,Precinct 36,12
"Charles ""Buddy"" Roemer",President,,REP,Taylor,Precinct 36,1
Rick Santorum,President,,REP,Taylor,Precinct 36,11
John R. Raese,U.S. Senate,,REP,Taylor,Precinct 36,98
David B. McKinley,U.S. House,1,REP,Taylor,Precinct 36,103
Ralph William Clark,Governor,,REP,Taylor,Precinct 36,17
Bill Maloney,Governor,,REP,Taylor,Precinct 36,96
Brian Savilla,Secretary of State,,REP,Taylor,Precinct 36,89
Larry V. Faircloth,Auditor,,REP,Taylor,Precinct 36,86
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,Precinct 36,54
Mike Hall,Treasurer,,REP,Taylor,Precinct 36,38
Patrick Morrisey,Attorney General,,REP,Taylor,Precinct 36,89
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,Precinct 36,
Danny Hamrick,House of Delegates,48,REP,Taylor,Precinct 36,
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,Precinct 36,
Terry Woodside,House of Delegates,48,REP,Taylor,Precinct 36,
Diana Bartley,House of Delegates,48,REP,Taylor,Precinct 36,
Jeff Tansill,House of Delegates,49,REP,Taylor,Precinct 36,99
Barack Obama,President,,DEM,Taylor,TOTALS,1147
Keith Judd,President,,DEM,Taylor,TOTALS,869
Sheirl Fletcher,U.S. Senate,,DEM,Taylor,TOTALS,497
Joe Manchin III,U.S. Senate,,DEM,Taylor,TOTALS,1806
Sue Thorn,U.S. House,1,DEM,Taylor,TOTALS,1681
Earl Ray Tomblin,Governor,,DEM,Taylor,TOTALS,1905
Arne Moltis,Governor,,DEM,Taylor,TOTALS,369
Natalie E. Tennant,Secretary of State,,DEM,Taylor,TOTALS,2095
Glen B. Gainer III,Auditor,,DEM,Taylor,TOTALS,1938
John D. Perdue,Treasurer,,DEM,Taylor,TOTALS,1949
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,TOTALS,669
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,TOTALS,353
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,TOTALS,83
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,TOTALS,205
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,TOTALS,699
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,TOTALS,1951
Bob Williams,State Senate,14,DEM,Taylor,TOTALS,1932
Tim Miley,House of Delegates,48,DEM,Taylor,TOTALS,80
Martin Shaffer,House of Delegates,48,DEM,Taylor,TOTALS,38
Ron Fragale,House of Delegates,48,DEM,Taylor,TOTALS,61
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,TOTALS,71
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,TOTALS,62
Mike Manypenny,House of Delegates,49,DEM,Taylor,TOTALS,1559
Francis W. Nestor,House of Delegates,49,DEM,Taylor,TOTALS,612
Ron Paul,President,,REP,Taylor,TOTALS,136
Mitt Romney,President,,REP,Taylor,TOTALS,784
Newt Gingrich,President,,REP,Taylor,TOTALS,86
"Charles ""Buddy"" Roemer",President,,REP,Taylor,TOTALS,4
Rick Santorum,President,,REP,Taylor,TOTALS,146
John R. Raese,U.S. Senate,,REP,Taylor,TOTALS,1035
David B. McKinley,U.S. House,1,REP,Taylor,TOTALS,1031
Ralph William Clark,Governor,,REP,Taylor,TOTALS,142
Bill Maloney,Governor,,REP,Taylor,TOTALS,969
Brian Savilla,Secretary of State,,REP,Taylor,TOTALS,913
Larry V. Faircloth,Auditor,,REP,Taylor,TOTALS,906
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,TOTALS,506
Mike Hall,Treasurer,,REP,Taylor,TOTALS,429
Patrick Morrisey,Attorney General,,REP,Taylor,TOTALS,902
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,TOTALS,42
Danny Hamrick,House of Delegates,48,REP,Taylor,TOTALS,52
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,TOTALS,21
Terry Woodside,House of Delegates,48,REP,Taylor,TOTALS,40
Diana Bartley,House of Delegates,48,REP,Taylor,TOTALS,42
Jeff Tansill,House of Delegates,49,REP,Taylor,TOTALS,946
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
