candidate,office,district,party,county,precinct,total votes
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 20,4
Ralph William Clark,Governor,,REP,Nicholas,Precinct 20,6
Bill Maloney,Governor,,REP,Nicholas,Precinct 20,69
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 20,58
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 20,52
Mike Hall,Treasurer,,REP,Nicholas,Precinct 20,33
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 20,25
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 20,55
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 20,66
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 20,84
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 20,85
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 20,132
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 20,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 20,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 20,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 20,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 20,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 20,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 20,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 20,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 20,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 20,
Keith Judd,President ,,DEM,Nicholas,Precinct 21A,74
Barack Obama,President ,,DEM,Nicholas,Precinct 21A,63
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 21A,40
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 21A,125
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 21A,129
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 21A,123
Arne Moltis,Governor,,DEM,Nicholas,Precinct 21A,40
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 21A,146
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 21A,133
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 21A,134
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 21A,82
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 21A,18
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 21A,2
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 21A,19
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 21A,36
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 21A,128
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 21A,36
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 21A,39
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 21A,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 21A,
Newt Gingrich,President ,,REP,Nicholas,Precinct 21A,2
Ron Paul,President ,,REP,Nicholas,Precinct 21A,8
Mitt Romney,President ,,REP,Nicholas,Precinct 21A,37
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 21A,0
Rick Santorum,President ,,REP,Nicholas,Precinct 21A,6
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 21A,45
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 21A,27
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 21A,13
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 21A,6
Ralph William Clark,Governor,,REP,Nicholas,Precinct 21A,3
Bill Maloney,Governor,,REP,Nicholas,Precinct 21A,47
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 21A,39
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 21A,40
Mike Hall,Treasurer,,REP,Nicholas,Precinct 21A,31
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 21A,15
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 21A,39
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 21A,57
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 21A,66
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 21A,87
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 21A,82
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 21A,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 21A,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 21A,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 21A,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 21A,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 21A,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 21A,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 21A,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 21A,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 21A,
Keith Judd,President ,,DEM,Nicholas,Precinct 21B,53
Barack Obama,President ,,DEM,Nicholas,Precinct 21B,54
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 21B,31
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 21B,94
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 21B,95
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 21B,91
Arne Moltis,Governor,,DEM,Nicholas,Precinct 21B,29
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 21B,103
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 21B,99
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 21B,97
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 21B,60
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 21B,15
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 21B,4
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 21B,13
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 21B,23
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 21B,96
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 21B,34
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 21B,38
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 21B,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 21B,
Newt Gingrich,President ,,REP,Nicholas,Precinct 21B,2
Ron Paul,President ,,REP,Nicholas,Precinct 21B,4
Mitt Romney,President ,,REP,Nicholas,Precinct 21B,33
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 21B,0
Rick Santorum,President ,,REP,Nicholas,Precinct 21B,2
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 21B,36
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 21B,20
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 21B,13
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 21B,3
Ralph William Clark,Governor,,REP,Nicholas,Precinct 21B,1
Bill Maloney,Governor,,REP,Nicholas,Precinct 21B,40
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 21B,32
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 21B,31
Mike Hall,Treasurer,,REP,Nicholas,Precinct 21B,19
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 21B,13
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 21B,31
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 21B,32
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 21B,64
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 21B,59
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 21B,65
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 21B,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 21B,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 21B,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 21B,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 21B,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 21B,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 21B,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 21B,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 21B,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 21B,
Keith Judd,President ,,DEM,Nicholas,Precinct 23,3
Barack Obama,President ,,DEM,Nicholas,Precinct 23,17
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 23,5
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 23,18
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 23,21
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 23,21
Arne Moltis,Governor,,DEM,Nicholas,Precinct 23,2
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 23,22
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 23,22
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 23,21
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 23,12
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 23,2
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 23,2
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 23,0
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 23,5
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 23,23
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 23,4
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 23,
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 23,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 23,
Newt Gingrich,President ,,REP,Nicholas,Precinct 23,0
Ron Paul,President ,,REP,Nicholas,Precinct 23,1
Mitt Romney,President ,,REP,Nicholas,Precinct 23,5
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 23,0
Rick Santorum,President ,,REP,Nicholas,Precinct 23,0
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 23,6
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 23,1
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 23,3
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 23,1
Ralph William Clark,Governor,,REP,Nicholas,Precinct 23,1
Bill Maloney,Governor,,REP,Nicholas,Precinct 23,4
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 23,4
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 23,3
Mike Hall,Treasurer,,REP,Nicholas,Precinct 23,3
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 23,2
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 23,5
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 23,7
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 23,11
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 23,
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 23,
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 23,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 23,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 23,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 23,4
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 23,16
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 23,4
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 23,12
John Pino,House of Delegates,32,REP,Nicholas,Precinct 23,7
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 23,10
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 23,1
Keith Judd,President ,,DEM,Nicholas,Precinct 25,27
Barack Obama,President ,,DEM,Nicholas,Precinct 25,37
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 25,19
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 25,48
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 25,62
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 25,47
Arne Moltis,Governor,,DEM,Nicholas,Precinct 25,19
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 25,63
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 25,60
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 25,59
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 25,18
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 25,16
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 25,0
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 25,6
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 25,24
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 25,62
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 25,19
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 25,
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 25,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 25,
Newt Gingrich,President ,,REP,Nicholas,Precinct 25,1
Ron Paul,President ,,REP,Nicholas,Precinct 25,3
Mitt Romney,President ,,REP,Nicholas,Precinct 25,15
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 25,0
Rick Santorum,President ,,REP,Nicholas,Precinct 25,6
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 25,23
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 25,6
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 25,13
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 25,2
Ralph William Clark,Governor,,REP,Nicholas,Precinct 25,1
Bill Maloney,Governor,,REP,Nicholas,Precinct 25,22
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 25,19
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 25,20
Mike Hall,Treasurer,,REP,Nicholas,Precinct 25,9
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 25,10
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 25,18
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 25,18
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 25,36
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 25,
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 25,
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 25,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 25,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 25,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 25,9
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 25,22
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 25,6
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 25,37
John Pino,House of Delegates,32,REP,Nicholas,Precinct 25,40
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 25,35
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 25,10
Keith Judd,President ,,DEM,Nicholas,Precinct 27,26
Barack Obama,President ,,DEM,Nicholas,Precinct 27,24
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 27,6
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 27,52
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 27,48
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 27,52
Arne Moltis,Governor,,DEM,Nicholas,Precinct 27,7
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 27,55
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 27,50
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 27,51
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 27,29
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 27,9
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 27,2
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 27,9
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 27,8
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 27,53
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 27,18
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 27,
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 27,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 27,
Newt Gingrich,President ,,REP,Nicholas,Precinct 27,3
Ron Paul,President ,,REP,Nicholas,Precinct 27,3
Mitt Romney,President ,,REP,Nicholas,Precinct 27,17
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 27,0
Rick Santorum,President ,,REP,Nicholas,Precinct 27,1
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 27,18
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 27,17
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 27,4
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 27,1
Ralph William Clark,Governor,,REP,Nicholas,Precinct 27,3
Bill Maloney,Governor,,REP,Nicholas,Precinct 27,19
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 27,18
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 27,19
Mike Hall,Treasurer,,REP,Nicholas,Precinct 27,14
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 27,6
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 27,18
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 27,25
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 27,23
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 27,
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 27,
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 27,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 27,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 27,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 27,15
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 27,5
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 27,6
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 27,30
John Pino,House of Delegates,32,REP,Nicholas,Precinct 27,26
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 27,18
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 27,9
Keith Judd,President ,,DEM,Nicholas,Precinct 28,76
Barack Obama,President ,,DEM,Nicholas,Precinct 28,73
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 28,26
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 28,142
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 28,38
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 28,135
Arne Moltis,Governor,,DEM,Nicholas,Precinct 28,32
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 28,138
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 28,128
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 28,133
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 28,106
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 28,12
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 28,1
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 28,15
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 28,24
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 28,134
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 28,38
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 28,47
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 28,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 28,
Newt Gingrich,President ,,REP,Nicholas,Precinct 28,4
Ron Paul,President ,,REP,Nicholas,Precinct 28,4
Mitt Romney,President ,,REP,Nicholas,Precinct 28,45
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 28,2
Rick Santorum,President ,,REP,Nicholas,Precinct 28,4
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 28,48
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 28,29
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 28,22
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 28,0
Ralph William Clark,Governor,,REP,Nicholas,Precinct 28,7
Bill Maloney,Governor,,REP,Nicholas,Precinct 28,47
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 28,43
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 28,39
Mike Hall,Treasurer,,REP,Nicholas,Precinct 28,26
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 28,21
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 28,41
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 28,49
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 28,80
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 28,95
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 28,62
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 28,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 28,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 28,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 28,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 28,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 28,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 28,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 28,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 28,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 28,
Keith Judd,President ,,DEM,Nicholas,Precinct 29,121
Barack Obama,President ,,DEM,Nicholas,Precinct 29,141
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 29,62
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 29,228
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 29,230
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 29,232
Arne Moltis,Governor,,DEM,Nicholas,Precinct 29,50
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 29,243
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 29,224
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 29,218
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 29,154
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 29,21
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 29,12
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 29,33
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 29,43
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 29,225
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 29,54
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 29,64
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 29,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 29,
Newt Gingrich,President ,,REP,Nicholas,Precinct 29,6
Ron Paul,President ,,REP,Nicholas,Precinct 29,7
Mitt Romney,President ,,REP,Nicholas,Precinct 29,58
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 29,0
Rick Santorum,President ,,REP,Nicholas,Precinct 29,9
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 29,74
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 29,42
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 29,22
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 29,3
Ralph William Clark,Governor,,REP,Nicholas,Precinct 29,5
Bill Maloney,Governor,,REP,Nicholas,Precinct 29,72
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 29,54
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 29,54
Mike Hall,Treasurer,,REP,Nicholas,Precinct 29,37
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 29,26
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 29,55
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 29,89
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 29,120
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 29,147
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 29,136
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 29,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 29,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 29,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 29,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 29,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 29,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 29,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 29,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 29,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 29,
Keith Judd,President ,,DEM,Nicholas,Precinct 30,54
Barack Obama,President ,,DEM,Nicholas,Precinct 30,67
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 30,26
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 30,112
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 30,120
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 30,115
Arne Moltis,Governor,,DEM,Nicholas,Precinct 30,20
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 30,124
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 30,114
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 30,108
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 30,81
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 30,10
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 30,2
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 30,20
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 30,13
