candidate,office,district,party,county,precinct,total votes
Jack Yost,State Senate,1,DEM,Ohio,Precinct 104A,15
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 104A,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 104A,16
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 104A,8
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 104A,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 104A,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 104A,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 104A,
Mitt Romney,President,,REP,Ohio,Precinct 107A,107
Newt Gingrich,President,,REP,Ohio,Precinct 107A,2
Ron Paul,President,,REP,Ohio,Precinct 107A,13
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 107A,1
Rick Santorum,President,,REP,Ohio,Precinct 107A,17
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 107A,102
David B. McKinley,U.S. House,,REP,Ohio,Precinct 107A,130
Ralph William Clark,Governor,,REP,Ohio,Precinct 107A,16
Bill Maloney,Governor,,REP,Ohio,Precinct 107A,110
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 107A,94
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 107A,98
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 107A,60
Mike Hall,Treasurer,,REP,Ohio,Precinct 107A,42
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 107A,99
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 107A,108
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 107A,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 107A,124
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 107A,30
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 107A,
Barack Obama,President,,DEM,Ohio,Precinct 107A,88
Keith Judd,President,,DEM,Ohio,Precinct 107A,52
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 107A,23
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 107A,133
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 107A,126
Arne Moltis,Governor,,DEM,Ohio,Precinct 107A,17
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 107A,140
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 107A,135
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 107A,118
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 107A,124
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 107A,15
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 107A,37
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 107A,37
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 107A,30
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 107A,15
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 107A,125
Jack Yost,State Senate,1,DEM,Ohio,Precinct 107A,133
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 107A,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 107A,115
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 107A,85
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 107A,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 107A,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 107A,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 107A,
Mitt Romney,President,,REP,Ohio,Precinct 108A,105
Newt Gingrich,President,,REP,Ohio,Precinct 108A,5
Ron Paul,President,,REP,Ohio,Precinct 108A,6
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 108A,1
Rick Santorum,President,,REP,Ohio,Precinct 108A,12
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 108A,101
David B. McKinley,U.S. House,,REP,Ohio,Precinct 108A,120
Ralph William Clark,Governor,,REP,Ohio,Precinct 108A,11
Bill Maloney,Governor,,REP,Ohio,Precinct 108A,106
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 108A,87
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 108A,92
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 108A,49
Mike Hall,Treasurer,,REP,Ohio,Precinct 108A,40
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 108A,89
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 108A,95
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 108A,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 108A,118
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 108A,23
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 108A,
Barack Obama,President,,DEM,Ohio,Precinct 108A,80
Keith Judd,President,,DEM,Ohio,Precinct 108A,51
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 108A,23
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 108A,132
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 108A,119
Arne Moltis,Governor,,DEM,Ohio,Precinct 108A,24
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 108A,127
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 108A,129
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 108A,118
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 108A,116
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 108A,12
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 108A,29
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 108A,32
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 108A,35
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 108A,17
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 108A,119
Jack Yost,State Senate,1,DEM,Ohio,Precinct 108A,128
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 108A,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 108A,104
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 108A,70
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 108A,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 108A,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 108A,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 108A,
Mitt Romney,President,,REP,Ohio,Precinct 113,136
Newt Gingrich,President,,REP,Ohio,Precinct 113,5
Ron Paul,President,,REP,Ohio,Precinct 113,16
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 113,1
Rick Santorum,President,,REP,Ohio,Precinct 113,13
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 113,119
David B. McKinley,U.S. House,,REP,Ohio,Precinct 113,158
Ralph William Clark,Governor,,REP,Ohio,Precinct 113,16
Bill Maloney,Governor,,REP,Ohio,Precinct 113,144
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 113,117
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 113,121
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 113,62
Mike Hall,Treasurer,,REP,Ohio,Precinct 113,62
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 113,128
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 113,129
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 113,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 113,158
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 113,33
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 113,
Barack Obama,President,,DEM,Ohio,Precinct 113,89
Keith Judd,President,,DEM,Ohio,Precinct 113,23
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 113,23
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 113,100
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 113,102
Arne Moltis,Governor,,DEM,Ohio,Precinct 113,14
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 113,107
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 113,109
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 113,90
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 113,97
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 113,9
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 113,30
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 113,25
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 113,23
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 113,7
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 113,92
Jack Yost,State Senate,1,DEM,Ohio,Precinct 113,100
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 113,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 113,75
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 113,66
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 113,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 113,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 113,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 113,
Mitt Romney,President,,REP,Ohio,Precinct 115,82
Newt Gingrich,President,,REP,Ohio,Precinct 115,4
Ron Paul,President,,REP,Ohio,Precinct 115,17
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 115,0
Rick Santorum,President,,REP,Ohio,Precinct 115,9
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 115,79
David B. McKinley,U.S. House,,REP,Ohio,Precinct 115,101
Ralph William Clark,Governor,,REP,Ohio,Precinct 115,9
Bill Maloney,Governor,,REP,Ohio,Precinct 115,87
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 115,71
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 115,76
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 115,25
Mike Hall,Treasurer,,REP,Ohio,Precinct 115,44
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 115,78
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 115,75
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 115,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 115,105
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 115,14
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 115,
Barack Obama,President,,DEM,Ohio,Precinct 115,105
Keith Judd,President,,DEM,Ohio,Precinct 115,27
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 115,40
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 115,104
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 115,113
Arne Moltis,Governor,,DEM,Ohio,Precinct 115,19
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 115,118
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 115,120
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 115,104
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 115,103
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 115,9
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 115,37
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 115,36
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 115,23
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 115,10
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 115,110
Jack Yost,State Senate,1,DEM,Ohio,Precinct 115,120
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 115,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 115,93
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 115,71
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 115,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 115,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 115,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 115,
Mitt Romney,President,,REP,Ohio,Precinct 116,73
Newt Gingrich,President,,REP,Ohio,Precinct 116,4
Ron Paul,President,,REP,Ohio,Precinct 116,8
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 116,2
Rick Santorum,President,,REP,Ohio,Precinct 116,8
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 116,72
David B. McKinley,U.S. House,,REP,Ohio,Precinct 116,86
Ralph William Clark,Governor,,REP,Ohio,Precinct 116,18
Bill Maloney,Governor,,REP,Ohio,Precinct 116,67
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 116,65
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 116,73
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 116,40
Mike Hall,Treasurer,,REP,Ohio,Precinct 116,32
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 116,71
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 116,73
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 116,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 116,92
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 116,16
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 116,
Barack Obama,President,,DEM,Ohio,Precinct 116,94
Keith Judd,President,,DEM,Ohio,Precinct 116,30
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 116,31
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 116,113
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 116,116
Arne Moltis,Governor,,DEM,Ohio,Precinct 116,21
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 116,118
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 116,128
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 116,115
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 116,114
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 116,10
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 116,22
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 116,35
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 116,28
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 116,16
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 116,113
Jack Yost,State Senate,1,DEM,Ohio,Precinct 116,126
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 116,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 116,94
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 116,63
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 116,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 116,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 116,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 116,
Mitt Romney,President,,REP,Ohio,Precinct 120,80
Newt Gingrich,President,,REP,Ohio,Precinct 120,9
Ron Paul,President,,REP,Ohio,Precinct 120,10
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 120,0
Rick Santorum,President,,REP,Ohio,Precinct 120,11
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 120,79
David B. McKinley,U.S. House,,REP,Ohio,Precinct 120,102
Ralph William Clark,Governor,,REP,Ohio,Precinct 120,15
Bill Maloney,Governor,,REP,Ohio,Precinct 120,91
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 120,79
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 120,89
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 120,42
Mike Hall,Treasurer,,REP,Ohio,Precinct 120,47
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 120,89
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 120,89
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 120,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 120,104
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 120,21
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 120,
Barack Obama,President,,DEM,Ohio,Precinct 120,93
Keith Judd,President,,DEM,Ohio,Precinct 120,30
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 120,31
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 120,114
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 120,108
Arne Moltis,Governor,,DEM,Ohio,Precinct 120,20
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 120,122
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 120,120
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 120,115
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 120,117
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 120,6
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 120,38
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 120,33
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 120,21
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 120,10
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 120,114
Jack Yost,State Senate,1,DEM,Ohio,Precinct 120,127
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 120,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 120,97
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 120,72
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 120,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 120,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 120,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 120,
Mitt Romney,President,,REP,Ohio,Precinct 124,137
Newt Gingrich,President,,REP,Ohio,Precinct 124,12
Ron Paul,President,,REP,Ohio,Precinct 124,16
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 124,1
Rick Santorum,President,,REP,Ohio,Precinct 124,18
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 124,137
David B. McKinley,U.S. House,,REP,Ohio,Precinct 124,170
Ralph William Clark,Governor,,REP,Ohio,Precinct 124,20
Bill Maloney,Governor,,REP,Ohio,Precinct 124,142
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 124,130
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 124,131
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 124,71
Mike Hall,Treasurer,,REP,Ohio,Precinct 124,57
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 124,129
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 124,132
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 124,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 124,166
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 124,33
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 124,
Barack Obama,President,,DEM,Ohio,Precinct 124,145
Keith Judd,President,,DEM,Ohio,Precinct 124,47
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 124,31
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 124,187
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 124,179
Arne Moltis,Governor,,DEM,Ohio,Precinct 124,25
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 124,189
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 124,189
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 124,168
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 124,175
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 124,17
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 124,45
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 124,56
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 124,36
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 124,19
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 124,170
Jack Yost,State Senate,1,DEM,Ohio,Precinct 124,181
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 124,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 124,147
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 124,93
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 124,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 124,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 124,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 124,
Mitt Romney,President,,REP,Ohio,Precinct 125,151
Newt Gingrich,President,,REP,Ohio,Precinct 125,4
Ron Paul,President,,REP,Ohio,Precinct 125,8
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 125,0
Rick Santorum,President,,REP,Ohio,Precinct 125,17
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 125,125
David B. McKinley,U.S. House,,REP,Ohio,Precinct 125,164
Ralph William Clark,Governor,,REP,Ohio,Precinct 125,21
Bill Maloney,Governor,,REP,Ohio,Precinct 125,138
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 125,113
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 125,124
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 125,79
Mike Hall,Treasurer,,REP,Ohio,Precinct 125,51
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 125,136
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 125,129
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 125,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 125,171
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 125,34
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 125,
Barack Obama,President,,DEM,Ohio,Precinct 125,85
Keith Judd,President,,DEM,Ohio,Precinct 125,34
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 125,34
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 125,92
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 125,114
Arne Moltis,Governor,,DEM,Ohio,Precinct 125,21
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 125,101
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 125,110
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 125,98
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 125,105
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 125,10
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 125,28
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 125,27
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 125,27
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 125,15
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 125,103
Jack Yost,State Senate,1,DEM,Ohio,Precinct 125,111
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 125,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 125,82
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 125,67
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 125,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 125,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 125,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 125,
Mitt Romney,President,,REP,Ohio,Precinct 127,106
Newt Gingrich,President,,REP,Ohio,Precinct 127,3
Ron Paul,President,,REP,Ohio,Precinct 127,14
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 127,0
Rick Santorum,President,,REP,Ohio,Precinct 127,13
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 127,99
David B. McKinley,U.S. House,,REP,Ohio,Precinct 127,127
Ralph William Clark,Governor,,REP,Ohio,Precinct 127,23
Bill Maloney,Governor,,REP,Ohio,Precinct 127,100
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 127,99
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 127,98
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 127,46
Mike Hall,Treasurer,,REP,Ohio,Precinct 127,58
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 127,102
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 127,95
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 127,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 127,120
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 127,37
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 127,
Barack Obama,President,,DEM,Ohio,Precinct 127,127
Keith Judd,President,,DEM,Ohio,Precinct 127,49
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 127,45
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 127,149
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 127,159
Arne Moltis,Governor,,DEM,Ohio,Precinct 127,27
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 127,161
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 127,173
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 127,150
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 127,155
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 127,13
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 127,39
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 127,54
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 127,43
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 127,15
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 127,152
Jack Yost,State Senate,1,DEM,Ohio,Precinct 127,170
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 127,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 127,124
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 127,99
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 127,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 127,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 127,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 127,
Mitt Romney,President,,REP,Ohio,Precinct 129,199
Newt Gingrich,President,,REP,Ohio,Precinct 129,5
Ron Paul,President,,REP,Ohio,Precinct 129,11
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 129,1
Rick Santorum,President,,REP,Ohio,Precinct 129,17
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 129,164
David B. McKinley,U.S. House,,REP,Ohio,Precinct 129,215
Ralph William Clark,Governor,,REP,Ohio,Precinct 129,28
Bill Maloney,Governor,,REP,Ohio,Precinct 129,182
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 129,154
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 129,168
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 129,92
