candidate,office,district,party,county,precinct,total votes
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 76-2,
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 76-2,75
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 76-2,17
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 76-2,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 76-2,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 76-2,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 76-2,95
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 76-2,12
,Registered Voters,,,Mingo,TOTALS,21492
,Registered Voters,,REP,Mingo,TOTALS,1829
,Registered Voters,,DEM,Mingo,TOTALS,17734
,Ballots Cast,,,Mingo,TOTALS,7598
,Ballots Cast,,REP,Mingo,TOTALS,418
,Ballots Cast,,DEM,Mingo,TOTALS,7142
Barack Obama,President ,,DEM,Mingo,TOTALS,1974
Keith Judd,President ,,DEM,Mingo,TOTALS,2991
Sheirl Fletcher,US Senate,,DEM,Mingo,TOTALS,539
Joe Manchin III,US Senate,,DEM,Mingo,TOTALS,5909
"Nick J. Rahall, II",US House,,DEM,Mingo,TOTALS,5426
Earl Ray Tomblin,Governor,,DEM,Mingo,TOTALS,6263
Arne Moltis,Governor,,DEM,Mingo,TOTALS,318
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,TOTALS,4665
Glen B. Gainer III,Auditor,,DEM,Mingo,TOTALS,3618
John D. Perdue,Treasurer,,DEM,Mingo,TOTALS,4478
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,TOTALS,2030
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,TOTALS,122
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,TOTALS,1239
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,TOTALS,600
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,TOTALS,854
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,TOTALS,4536
Mark Wills,State Senate,6,DEM,Mingo,TOTALS,1204
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,TOTALS,2237
Art Kirkendoll,State Senate,7,DEM,Mingo,TOTALS,1318
Sammy D. Dalton,State Senate,7,DEM,Mingo,TOTALS,367
Nathan Brown,House of Delegates,20,DEM,Mingo,TOTALS,1506
Justin J. Marcum,House of Delegates,20,DEM,Mingo,TOTALS,2421
Marvin Vernatter,House of Delegates,20,DEM,Mingo,TOTALS,236
Harry Keith White,House of Delegates,21,DEM,Mingo,TOTALS,2075
James C. Lusk,House of Delegates,21,DEM,Mingo,TOTALS,341
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
