candidate,office,district,party,county,precinct,total votes
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 35,0
Keith Judd,President ,,DEM,Mineral,TOTAL ,703
Barack Obama,President ,,DEM,Mineral,TOTAL ,940
Joe Manchin III,US Senate,,DEM,Mineral,TOTAL ,1622
Sheirl Fletcher,US Senate,,DEM,Mineral,TOTAL ,259
Sue Thorn,US House,1,DEM,Mineral,TOTAL ,1427
Arne Moltis,Governor,,DEM,Mineral,TOTAL ,277
Earl Ray Tomblin,Governor,,DEM,Mineral,TOTAL ,1552
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,TOTAL ,1492
Glen B. Gainer III,Auditor,,DEM,Mineral,TOTAL ,1537
John D. Perdue,Treasurer,,DEM,Mineral,TOTAL ,1532
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,TOTAL ,38
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,TOTAL ,24
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,TOTAL ,92
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,TOTAL ,50
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,TOTAL ,1610
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,TOTAL ,1534
Bob Williams,State Senate,14,DEM,Mineral,TOTAL ,571
Jim Maybury ,House of Delegates ,56,DEM,Mineral,TOTAL ,1116
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,TOTAL ,205
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,TOTAL ,17
Newt Gingrich,President ,,REP,Mineral,TOTAL ,164
Ron Paul,President ,,REP,Mineral,TOTAL ,244
Mitt Romney,President ,,REP,Mineral,TOTAL ,1722
Rick Santorum,President ,,REP,Mineral,TOTAL ,294
John R. Raese,US Senate,,REP,Mineral,TOTAL ,2133
David B. McKinley ,US House,1,REP,Mineral,TOTAL ,2048
Bill Maloney,Governor,,REP,Mineral,TOTAL ,1886
Ralph William Clark,Governor,,REP,Mineral,TOTAL ,386
Brian Savilla,Secretary of State ,,REP,Mineral,TOTAL ,1871
Larry V. Faircloth,Auditor,,REP,Mineral,TOTAL ,1943
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,TOTAL ,1174
Mike Hall,Treasurer,,REP,Mineral,TOTAL ,795
Patrick Morrisey,Attorney General,,REP,Mineral,TOTAL ,1939
Craig P. Blair,State Senate,15,REP,Mineral,TOTAL ,1337
Allen V. Evans,House of Delegates ,54,REP,Mineral,TOTAL ,554
Gary G. Howell,House of Delegates ,56,REP,Mineral,TOTAL ,1075
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,TOTAL ,508
Terry L. Craver,House of Delegates ,57,REP,Mineral,TOTAL ,80
Ruth Rowan ,House of Delegates ,57,REP,Mineral,TOTAL ,197
