candidate,office,district,party,county,precinct,total votes
Patrick Morrisey,Attorney General,,REP,Summers,Precinct 30 - Talcott,49
Roy G. Cooper (Summers),House of Delegates,28,REP,Summers,Precinct 30 - Talcott,39
Arnold W. Ryan (Summers),House of Delegates,28,REP,Summers,Precinct 30 - Talcott,22
John D. O'Neal IV (Raleigh),House of Delegates,28,REP,Summers,Precinct 30 - Talcott,33
Ray Canterbury (Greenbrier),House of Delegates,42,REP,Summers,Precinct 30 - Talcott,
Marcie Easton (Greenbrier),House of Delegates,42,REP,Summers,Precinct 30 - Talcott,
"George ""Boogie"" Ambler (Gbr)",House of Delegates,42,REP,Summers,Precinct 30 - Talcott,
Barack Obama,President ,,DEM,Summers,Precinct 32 - Pence Springs,47
Keith Judd,President ,,DEM,Summers,Precinct 32 - Pence Springs,64
Sheirl Fletcher,U.S. Senate,,DEM,Summers,Precinct 32 - Pence Springs,42
Joe Manchin III,U.S. Senate,,DEM,Summers,Precinct 32 - Pence Springs,83
"Nick J. Rahall, II",U.S. House,3,DEM,Summers,Precinct 32 - Pence Springs,103
Arne Moltis,Governor,,DEM,Summers,Precinct 32 - Pence Springs,36
Earl Ray Tomblin,Governor,,DEM,Summers,Precinct 32 - Pence Springs,88
Natalie E. Tennant,Secretary of State ,,DEM,Summers,Precinct 32 - Pence Springs,98
Glen B. Gainer III,Auditor,,DEM,Summers,Precinct 32 - Pence Springs,85
John D. Perdue,Treasurer,,DEM,Summers,Precinct 32 - Pence Springs,92
Walt Helmick,Commissioner of Agriculture,,DEM,Summers,Precinct 32 - Pence Springs,42
Sally Shepherd ,Commissioner of Agriculture,,DEM,Summers,Precinct 32 - Pence Springs,26
Joe Messineo,Commissioner of Agriculture,,DEM,Summers,Precinct 32 - Pence Springs,8
Bobb Tabb,Commissioner of Agriculture,,DEM,Summers,Precinct 32 - Pence Springs,3
Steve Miller,Commissioner of Agriculture,,DEM,Summers,Precinct 32 - Pence Springs,38
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Summers,Precinct 32 - Pence Springs,107
William R. Laird IV,State Senate,10,DEM,Summers,Precinct 32 - Pence Springs,80
Jeffry A. Pritt (Monroe),House of Delegates,28,DEM,Summers,Precinct 32 - Pence Springs,
Wayne Williams (Raleigh),House of Delegates,28,DEM,Summers,Precinct 32 - Pence Springs,
Al Martine (Raleigh),House of Delegates,28,DEM,Summers,Precinct 32 - Pence Springs,
Greg A. Bailey (Raleigh),House of Delegates,28,DEM,Summers,Precinct 32 - Pence Springs,
Peter E. Bostic (Gbr),House of Delegates,42,DEM,Summers,Precinct 32 - Pence Springs,24
Steve Hunter (Gbr),House of Delegates,42,DEM,Summers,Precinct 32 - Pence Springs,30
"E. Lavoyd Morgan, Jr. (Gbr)",House of Delegates,42,DEM,Summers,Precinct 32 - Pence Springs,62
Glenn Singer (Gbr),House of Delegates,42,DEM,Summers,Precinct 32 - Pence Springs,62
"Charles ""Buddy"" Roemer",President ,,REP,Summers,Precinct 32 - Pence Springs,0
Rick Santorum,President ,,REP,Summers,Precinct 32 - Pence Springs,4
Newt Gingrich,President ,,REP,Summers,Precinct 32 - Pence Springs,2
Ron Paul,President ,,REP,Summers,Precinct 32 - Pence Springs,6
Mitt Romney,President ,,REP,Summers,Precinct 32 - Pence Springs,18
John R. Raese,U.S. Senate,,REP,Summers,Precinct 32 - Pence Springs,19
Rick Snuffer,U.S. House,3,REP,Summers,Precinct 32 - Pence Springs,16
Lee A. Bias,U.S. House,3,REP,Summers,Precinct 32 - Pence Springs,1
Bill Lester,U.S. House,3,REP,Summers,Precinct 32 - Pence Springs,11
Ralph William Clark,Governor,,REP,Summers,Precinct 32 - Pence Springs,7
Bill Maloney,Governor,,REP,Summers,Precinct 32 - Pence Springs,22
Brian Savilla,Secretary of State ,,REP,Summers,Precinct 32 - Pence Springs,22
Larry V. Faircloth,Auditor,,REP,Summers,Precinct 32 - Pence Springs,24
Mike Hall,Treasurer,,REP,Summers,Precinct 32 - Pence Springs,13
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Summers,Precinct 32 - Pence Springs,10
Patrick Morrisey,Attorney General,,REP,Summers,Precinct 32 - Pence Springs,24
Roy G. Cooper (Summers),House of Delegates,28,REP,Summers,Precinct 32 - Pence Springs,
Arnold W. Ryan (Summers),House of Delegates,28,REP,Summers,Precinct 32 - Pence Springs,
John D. O'Neal IV (Raleigh),House of Delegates,28,REP,Summers,Precinct 32 - Pence Springs,
Ray Canterbury (Greenbrier),House of Delegates,42,REP,Summers,Precinct 32 - Pence Springs,21
Marcie Easton (Greenbrier),House of Delegates,42,REP,Summers,Precinct 32 - Pence Springs,4
"George ""Boogie"" Ambler (Gbr)",House of Delegates,42,REP,Summers,Precinct 32 - Pence Springs,15
Barack Obama,President ,,DEM,Summers,TOTALS,1008
Keith Judd,President ,,DEM,Summers,TOTALS,807
Sheirl Fletcher,U.S. Senate,,DEM,Summers,TOTALS,376
Joe Manchin III,U.S. Senate,,DEM,Summers,TOTALS,1730
"Nick J. Rahall, II",U.S. House,3,DEM,Summers,TOTALS,1766
Arne Moltis,Governor,,DEM,Summers,TOTALS,303
Earl Ray Tomblin,Governor,,DEM,Summers,TOTALS,1750
Natalie E. Tennant,Secretary of State ,,DEM,Summers,TOTALS,1544
Glen B. Gainer III,Auditor,,DEM,Summers,TOTALS,1484
John D. Perdue,Treasurer,,DEM,Summers,TOTALS,1598
Walt Helmick,Commissioner of Agriculture,,DEM,Summers,TOTALS,790
Sally Shepherd ,Commissioner of Agriculture,,DEM,Summers,TOTALS,445
Joe Messineo,Commissioner of Agriculture,,DEM,Summers,TOTALS,141
Bobb Tabb,Commissioner of Agriculture,,DEM,Summers,TOTALS,46
Steve Miller,Commissioner of Agriculture,,DEM,Summers,TOTALS,398
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Summers,TOTALS,1684
William R. Laird IV,State Senate,10,DEM,Summers,TOTALS,1475
Jeffry A. Pritt (Monroe),House of Delegates,28,DEM,Summers,TOTALS,917
Wayne Williams (Raleigh),House of Delegates,28,DEM,Summers,TOTALS,455
Al Martine (Raleigh),House of Delegates,28,DEM,Summers,TOTALS,613
Greg A. Bailey (Raleigh),House of Delegates,28,DEM,Summers,TOTALS,601
Peter E. Bostic (Gbr),House of Delegates,42,DEM,Summers,TOTALS,24
Steve Hunter (Gbr),House of Delegates,42,DEM,Summers,TOTALS,30
"E. Lavoyd Morgan, Jr. (Gbr)",House of Delegates,42,DEM,Summers,TOTALS,62
Glenn Singer (Gbr),House of Delegates,42,DEM,Summers,TOTALS,62
"Charles ""Buddy"" Roemer",President ,,REP,Summers,TOTALS,8
Rick Santorum,President ,,REP,Summers,TOTALS,69
Newt Gingrich,President ,,REP,Summers,TOTALS,52
Ron Paul,President ,,REP,Summers,TOTALS,60
Mitt Romney,President ,,REP,Summers,TOTALS,385
John R. Raese,U.S. Senate,,REP,Summers,TOTALS,413
Rick Snuffer,U.S. House,3,REP,Summers,TOTALS,373
Lee A. Bias,U.S. House,3,REP,Summers,TOTALS,19
Bill Lester,U.S. House,3,REP,Summers,TOTALS,125
Ralph William Clark,Governor,,REP,Summers,TOTALS,107
Bill Maloney,Governor,,REP,Summers,TOTALS,428
Brian Savilla,Secretary of State ,,REP,Summers,TOTALS,423
Larry V. Faircloth,Auditor,,REP,Summers,TOTALS,422
Mike Hall,Treasurer,,REP,Summers,TOTALS,264
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Summers,TOTALS,187
Patrick Morrisey,Attorney General,,REP,Summers,TOTALS,416
Roy G. Cooper (Summers),House of Delegates,28,REP,Summers,TOTALS,301
Arnold W. Ryan (Summers),House of Delegates,28,REP,Summers,TOTALS,223
John D. O'Neal IV (Raleigh),House of Delegates,28,REP,Summers,TOTALS,307
Ray Canterbury (Greenbrier),House of Delegates,42,REP,Summers,TOTALS,21
Marcie Easton (Greenbrier),House of Delegates,42,REP,Summers,TOTALS,4
"George ""Boogie"" Ambler (Gbr)",House of Delegates,42,REP,Summers,TOTALS,15
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
