candidate,office,district,party,county,precinct,total votes
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 69,103
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 69,91
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 69,94
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 69,90
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 69,29
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 69,21
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 69,8
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 69,43
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 69,8
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 69,97
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 69,21
Mark Wills,State Senate,6,DEM,Mercer,Precinct 69,98
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 69,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 69,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 69,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 69,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 69,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 69,48
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 69,54
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 69,89
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 69,40
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 69,35
Mitt Romney,President ,,REP,Mercer,Precinct 71,58
Ron Paul,President ,,REP,Mercer,Precinct 71,6
Newt Gingrich,President ,,REP,Mercer,Precinct 71,10
Rick Santorum,President ,,REP,Mercer,Precinct 71,14
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 71,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 71,73
Bill Lester,U.S. House,3,REP,Mercer,Precinct 71,26
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 71,6
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 71,46
Ralph William Clark,Governor,,REP,Mercer,Precinct 71,14
Bill Maloney,Governor,,REP,Mercer,Precinct 71,71
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 71,64
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 71,65
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 71,33
Mike Hall,Treasurer,,REP,Mercer,Precinct 71,34
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 71,65
Bill Cole,State Senate,6,REP,Mercer,Precinct 71,78
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 71,62
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 71,46
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 71,57
Barack Obama,President ,,DEM,Mercer,Precinct 71,94
Keith Judd,President ,,DEM,Mercer,Precinct 71,115
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 71,184
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 71,52
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 71,175
Arne Moltis,Governor,,DEM,Mercer,Precinct 71,38
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 71,192
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 71,184
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 71,178
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 71,188
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 71,65
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 71,30
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 71,19
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 71,90
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 71,6
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 71,195
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 71,38
Mark Wills,State Senate,6,DEM,Mercer,Precinct 71,195
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 71,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 71,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 71,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 71,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 71,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 71,116
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 71,150
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 71,87
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 71,117
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 71,70
Mitt Romney,President ,,REP,Mercer,Precinct 72,36
Ron Paul,President ,,REP,Mercer,Precinct 72,2
Newt Gingrich,President ,,REP,Mercer,Precinct 72,6
Rick Santorum,President ,,REP,Mercer,Precinct 72,3
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 72,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 72,39
Bill Lester,U.S. House,3,REP,Mercer,Precinct 72,11
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 72,0
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 72,26
Ralph William Clark,Governor,,REP,Mercer,Precinct 72,6
Bill Maloney,Governor,,REP,Mercer,Precinct 72,35
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 72,36
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 72,33
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 72,15
Mike Hall,Treasurer,,REP,Mercer,Precinct 72,20
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 72,33
Bill Cole,State Senate,6,REP,Mercer,Precinct 72,34
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 72,28
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 72,31
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 72,30
Barack Obama,President ,,DEM,Mercer,Precinct 72,34
Keith Judd,President ,,DEM,Mercer,Precinct 72,54
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 72,86
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 72,22
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 72,93
Arne Moltis,Governor,,DEM,Mercer,Precinct 72,21
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 72,87
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 72,91
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 72,89
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 72,89
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 72,23
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 72,24
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 72,4
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 72,36
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 72,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 72,97
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 72,18
Mark Wills,State Senate,6,DEM,Mercer,Precinct 72,91
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 72,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 72,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 72,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 72,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 72,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 72,54
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 72,65
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 72,45
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 72,55
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 72,37
Mitt Romney,President ,,REP,Mercer,Precinct 73,42
Ron Paul,President ,,REP,Mercer,Precinct 73,5
Newt Gingrich,President ,,REP,Mercer,Precinct 73,3
Rick Santorum,President ,,REP,Mercer,Precinct 73,8
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 73,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 73,40
Bill Lester,U.S. House,3,REP,Mercer,Precinct 73,11
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 73,5
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 73,29
Ralph William Clark,Governor,,REP,Mercer,Precinct 73,13
Bill Maloney,Governor,,REP,Mercer,Precinct 73,37
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 73,45
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 73,42
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 73,22
Mike Hall,Treasurer,,REP,Mercer,Precinct 73,23
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 73,42
Bill Cole,State Senate,6,REP,Mercer,Precinct 73,52
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 73,40
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 73,33
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 73,42
Barack Obama,President ,,DEM,Mercer,Precinct 73,52
Keith Judd,President ,,DEM,Mercer,Precinct 73,73
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 73,118
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 73,37
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 73,118
Arne Moltis,Governor,,DEM,Mercer,Precinct 73,21
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 73,130
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 73,123
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 73,118
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 73,128
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 73,47
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 73,29
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 73,6
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 73,40
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 73,8
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 73,128
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 73,28
Mark Wills,State Senate,6,DEM,Mercer,Precinct 73,126
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 73,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 73,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 73,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 73,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 73,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 73,78
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 73,96
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 73,59
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 73,69
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 73,42
Mitt Romney,President ,,REP,Mercer,Precinct 74,69
Ron Paul,President ,,REP,Mercer,Precinct 74,8
Newt Gingrich,President ,,REP,Mercer,Precinct 74,4
Rick Santorum,President ,,REP,Mercer,Precinct 74,13
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 74,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 74,76
Bill Lester,U.S. House,3,REP,Mercer,Precinct 74,24
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 74,2
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 74,58
Ralph William Clark,Governor,,REP,Mercer,Precinct 74,17
Bill Maloney,Governor,,REP,Mercer,Precinct 74,69
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 74,73
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 74,73
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 74,25
Mike Hall,Treasurer,,REP,Mercer,Precinct 74,46
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 74,71
Bill Cole,State Senate,6,REP,Mercer,Precinct 74,82
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 74,60
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 74,66
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 74,65
Barack Obama,President ,,DEM,Mercer,Precinct 74,94
Keith Judd,President ,,DEM,Mercer,Precinct 74,81
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 74,166
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 74,41
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 74,164
Arne Moltis,Governor,,DEM,Mercer,Precinct 74,35
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 74,165
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 74,172
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 74,167
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 74,168
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 74,64
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 74,31
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 74,14
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 74,65
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 74,3
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 74,175
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 74,29
Mark Wills,State Senate,6,DEM,Mercer,Precinct 74,172
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 74,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 74,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 74,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 74,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 74,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 74,103
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 74,132
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 74,74
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 74,93
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 74,46
Mitt Romney,President ,,REP,Mercer,Precinct 75,81
Ron Paul,President ,,REP,Mercer,Precinct 75,6
Newt Gingrich,President ,,REP,Mercer,Precinct 75,7
Rick Santorum,President ,,REP,Mercer,Precinct 75,18
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 75,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 75,91
Bill Lester,U.S. House,3,REP,Mercer,Precinct 75,19
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 75,5
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 75,77
Ralph William Clark,Governor,,REP,Mercer,Precinct 75,14
Bill Maloney,Governor,,REP,Mercer,Precinct 75,90
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 75,91
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 75,92
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 75,51
Mike Hall,Treasurer,,REP,Mercer,Precinct 75,41
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 75,85
Bill Cole,State Senate,6,REP,Mercer,Precinct 75,98
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 75,88
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 75,68
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 75,72
Barack Obama,President ,,DEM,Mercer,Precinct 75,148
Keith Judd,President ,,DEM,Mercer,Precinct 75,134
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 75,261
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 75,64
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 75,250
Arne Moltis,Governor,,DEM,Mercer,Precinct 75,54
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 75,264
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 75,257
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 75,248
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 75,241
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 75,77
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 75,46
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 75,19
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 75,108
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 75,14
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 75,242
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 75,45
Mark Wills,State Senate,6,DEM,Mercer,Precinct 75,269
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 75,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 75,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 75,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 75,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 75,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 75,164
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 75,205
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 75,99
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 75,142
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 75,69
Mitt Romney,President ,,REP,Mercer,Precinct 78,35
Ron Paul,President ,,REP,Mercer,Precinct 78,3
Newt Gingrich,President ,,REP,Mercer,Precinct 78,4
Rick Santorum,President ,,REP,Mercer,Precinct 78,3
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 78,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 78,37
Bill Lester,U.S. House,3,REP,Mercer,Precinct 78,14
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 78,4
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 78,24
Ralph William Clark,Governor,,REP,Mercer,Precinct 78,9
Bill Maloney,Governor,,REP,Mercer,Precinct 78,35
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 78,37
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 78,35
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 78,19
Mike Hall,Treasurer,,REP,Mercer,Precinct 78,19
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 78,38
Bill Cole,State Senate,6,REP,Mercer,Precinct 78,43
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 78,38
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 78,33
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 78,33
Barack Obama,President ,,DEM,Mercer,Precinct 78,70
Keith Judd,President ,,DEM,Mercer,Precinct 78,38
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 78,106
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 78,21
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 78,109
Arne Moltis,Governor,,DEM,Mercer,Precinct 78,15
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 78,107
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 78,102
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 78,100
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 78,108
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 78,35
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 78,25
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 78,12
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 78,24
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 78,8
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 78,105
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 78,15
Mark Wills,State Senate,6,DEM,Mercer,Precinct 78,106
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 78,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 78,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 78,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 78,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 78,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 78,64
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 78,82
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 78,42
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 78,62
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 78,23
Mitt Romney,President ,,REP,Mercer,Precinct 79,51
Ron Paul,President ,,REP,Mercer,Precinct 79,4
Newt Gingrich,President ,,REP,Mercer,Precinct 79,3
Rick Santorum,President ,,REP,Mercer,Precinct 79,13
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 79,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 79,57
Bill Lester,U.S. House,3,REP,Mercer,Precinct 79,19
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 79,4
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 79,38
Ralph William Clark,Governor,,REP,Mercer,Precinct 79,11
Bill Maloney,Governor,,REP,Mercer,Precinct 79,50
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 79,50
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 79,51
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 79,26
Mike Hall,Treasurer,,REP,Mercer,Precinct 79,29
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 79,48
Bill Cole,State Senate,6,REP,Mercer,Precinct 79,62
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 79,38
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 79,42
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 79,46
Barack Obama,President ,,DEM,Mercer,Precinct 79,49
Keith Judd,President ,,DEM,Mercer,Precinct 79,54
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 79,103
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 79,18
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 79,101
Arne Moltis,Governor,,DEM,Mercer,Precinct 79,24
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 79,97
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 79,92
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 79,91
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 79,95
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 79,28
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 79,24
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 79,10
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 79,34
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 79,8
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 79,98
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 79,20
Mark Wills,State Senate,6,DEM,Mercer,Precinct 79,96
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 79,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 79,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 79,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 79,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 79,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 79,49
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 79,84
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 79,38
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 79,48
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 79,54
Mitt Romney,President ,,REP,Mercer,Precinct 80,36
Ron Paul,President ,,REP,Mercer,Precinct 80,6
Newt Gingrich,President ,,REP,Mercer,Precinct 80,3
Rick Santorum,President ,,REP,Mercer,Precinct 80,9
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 80,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 80,44
Bill Lester,U.S. House,3,REP,Mercer,Precinct 80,10
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 80,3
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 80,34
Ralph William Clark,Governor,,REP,Mercer,Precinct 80,10
Bill Maloney,Governor,,REP,Mercer,Precinct 80,38
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 80,38
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 80,42
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 80,17
Mike Hall,Treasurer,,REP,Mercer,Precinct 80,24
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 80,39
Bill Cole,State Senate,6,REP,Mercer,Precinct 80,43
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 80,35
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 80,32
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 80,34
Barack Obama,President ,,DEM,Mercer,Precinct 80,72
Keith Judd,President ,,DEM,Mercer,Precinct 80,55
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 80,106
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 80,35
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 80,117
Arne Moltis,Governor,,DEM,Mercer,Precinct 80,31
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 80,111
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 80,114
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 80,111
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 80,114
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 80,32
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 80,28
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 80,10
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 80,44
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 80,11
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 80,118
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 80,27
Mark Wills,State Senate,6,DEM,Mercer,Precinct 80,113
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 80,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 80,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 80,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 80,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 80,
