year,election,office,party,candidate,county,votes,winner
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Greenbrier,6675,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Hampshire,1781,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Hancock,6462,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Hardy,1740,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Harrison,19974,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Jackson,4506,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Jefferson,2727,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Kanawha,53656,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Lewis,5517,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Lincoln,4693,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Logan,7906,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Marion,13862,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Marshall,8758,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Mason,5825,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Mercer,12376,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Mineral,5275,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Mingo,6320,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Monongalia,12177,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Monroe,3300,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Morgan,2544,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,McDowell,9634,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Nicholas,4115,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Ohio,19180,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Pendleton,1754,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Pleasants,1831,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Pocahontas,2697,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Preston,7593,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Putnam,4556,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Raleigh,12736,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Randolph,4817,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Ritchie,4108,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Roane,4781,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Summers,3182,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Taylor,4520,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Tucker,2063,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Tyler,3385,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Upshur,5445,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Wayne,6498,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Webster,1999,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Wetzel,4079,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Wirt,1443,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Wood,20650,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Wyoming,5656,
