county,precinct,office,district,candidate,party,votes,
Cabell,PCT 19 - Highlawn Elem. School ,Attorney General,,Darrell McGraw,DEM,208,
Cabell,PCT 20 - Vet. Mem. Field House ,Attorney General,,Darrell McGraw,DEM,245,
Cabell,PCT 21 - Fairfield E Comm Ctr ,Attorney General,,Darrell McGraw,DEM,229,
Cabell,PCT 22 - Meadows School ,Attorney General,,Darrell McGraw,DEM,173,
Cabell,PCT 23 - Fairfield E Comm Ctr ,Attorney General,,Darrell McGraw,DEM,220,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,Attorney General,,Darrell McGraw,DEM,167,
Cabell,PCT 25 - Beverly Hills Meth Ch ,Attorney General,,Darrell McGraw,DEM,252,
Cabell,PCT 26 - Highlawn Elem School ,Attorney General,,Darrell McGraw,DEM,225,
Cabell,PCT 27 - Vet. Mem. Field House ,Attorney General,,Darrell McGraw,DEM,195,
Cabell,PCT 28 - Peyton Elem School ,Attorney General,,Darrell McGraw,DEM,275,
Cabell,PCT 29 - Beverly Hills Mid Sch ,Attorney General,,Darrell McGraw,DEM,179,
Cabell,PCT 30 - Beverly Hills Mid Sch ,Attorney General,,Darrell McGraw,DEM,176,
Cabell,PCT 31 - Geneva Kent Elem Sch ,Attorney General,,Darrell McGraw,DEM,235,
Cabell,PCT 32 - Guyandotte Elem Sch ,Attorney General,,Darrell McGraw,DEM,195,
Cabell,PCT 33 - Guyandotte Elem Sch ,Attorney General,,Darrell McGraw,DEM,147,
Cabell,PCT 34-1 - Altizer Elem School ,Attorney General,,Darrell McGraw,DEM,222,
Cabell,PCT 34-2 - Altizer Elem School ,Attorney General,,Darrell McGraw,DEM,74,
Cabell,PCT 35- Huntington High School ,Attorney General,,Darrell McGraw,DEM,202,
Cabell,PCT 36- Hite Saunders Elem Sch ,Attorney General,,Darrell McGraw,DEM,339,
Cabell,PCT 37 - Geneva Kent Elem Sch ,Attorney General,,Darrell McGraw,DEM,169,
Cabell,PCT 38 - Geneva Kent Elem Sch ,Attorney General,,Darrell McGraw,DEM,141,
Cabell,PCT 39 - River Cities Church ,Attorney General,,Darrell McGraw,DEM,310,
Cabell,PCT 40 - River Cities Church ,Attorney General,,Darrell McGraw,DEM,177,
Cabell,PCT 41- Christ the King Church ,Attorney General,,Darrell McGraw,DEM,248,
Cabell,PCT 42 - B'ville Comm Bldg. ,Attorney General,,Darrell McGraw,DEM,295,
Cabell,PCT 43 - B'ville Middle School ,Attorney General,,Darrell McGraw,DEM,193,
Cabell,PCT 44 - B'ville Elem. School ,Attorney General,,Darrell McGraw,DEM,285,
Cabell,PCT 45 - B'ville Elem School ,Attorney General,,Darrell McGraw,DEM,279,
Cabell,PCT 46 - B'ville Middle School ,Attorney General,,Darrell McGraw,DEM,341,
Cabell,PCT 47 - Davis Creek Elem Sch ,Attorney General,,Darrell McGraw,DEM,215,
Cabell,PCT 48 - Davis Creek Elem Sch ,Attorney General,,Darrell McGraw,DEM,189,
Cabell,PCT 49 - Martha Elem School ,Attorney General,,Darrell McGraw,DEM,274,
Cabell,PCT 50A -Salt Rock Elem School ,Attorney General,,Darrell McGraw,DEM,225,
Cabell,PCT 50B- Salt Rock Elem School ,Attorney General,,Darrell McGraw,DEM,189,
Cabell,PCT 51 - Martha Elem School ,Attorney General,,Darrell McGraw,DEM,255,
Cabell,PCT 52 - Nichols Elem School ,Attorney General,,Darrell McGraw,DEM,180,
Cabell,PCT 53 - Nichols Elem School ,Attorney General,,Darrell McGraw,DEM,139,
Cabell,PCT 54 - YMCA Kennedy Center ,Attorney General,,Darrell McGraw,DEM,223,
Cabell,PCT 55 - Cox Landing School ,Attorney General,,Darrell McGraw,DEM,293,
Cabell,PCT 56 - Greenbottom Comm Ctr ,Attorney General,,Darrell McGraw,DEM,187,
Cabell,PCT 57- Pleasant View Church ,Attorney General,,Darrell McGraw,DEM,151,
Cabell,PCT 58 - Cabell Midland H.S. ,Attorney General,,Darrell McGraw,DEM,252,
Cabell,PCT 59A - Cabell Midland H.S. ,Attorney General,,Darrell McGraw,DEM,200,
Cabell,PCT 59B - Cabell Midland H.S. ,Attorney General,,Darrell McGraw,DEM,151,
Cabell,PCT 60A - Cabell Midland H.S. ,Attorney General,,Darrell McGraw,DEM,252,
Cabell,PCT 60B - Cabell Midland H.S. ,Attorney General,,Darrell McGraw,DEM,226,
Cabell,PCT 62 - Milton Middle School ,Attorney General,,Darrell McGraw,DEM,282,
Cabell,PCT 63 - Culloden Elem School ,Attorney General,,Darrell McGraw,DEM,233,
Cabell,PCT 64- Milton Elem School ,Attorney General,,Darrell McGraw,DEM,212,
Cabell,PCT 65 - Milton Elem School ,Attorney General,,Darrell McGraw,DEM,150,
Cabell,PCT 66 - Milton Elem School ,Attorney General,,Darrell McGraw,DEM,176,
Cabell,PCT 67 - Culloden Elem School ,Attorney General,,Darrell McGraw,DEM,200,
Cabell,Total,Attorney General,,Darrell McGraw,DEM,15730,
Cabell,PCT 1 - Central City Elem,Attorney General,,Write-ins,,0,
Cabell,PCT 1A - Central City Elem. ,Attorney General,,Write-ins,,0,
Cabell,PCT 2 - Central City Elem. ,Attorney General,,Write-ins,,1,
Cabell,PCT 3 - Dept. of Trans (DMV) ,Attorney General,,Write-ins,,0,
Cabell,PCT 4 - Museum of Radio/Tech ,Attorney General,,Write-ins,,0,
Cabell,PCT 5 - Dept. of Trans (DMV) ,Attorney General,,Write-ins,,0,
Cabell,PCT 6 - Jr. League Bldg. ,Attorney General,,Write-ins,,0,
Cabell,PCT 6W - Woodlands Ret. Comm. ,Attorney General,,Write-ins,,0,
Cabell,PCT 7A-Owen Illinois Clubhouse ,Attorney General,,Write-ins,,0,
Cabell,PCT 7B-Owen Illinois Clubhouse ,Attorney General,,Write-ins,,0,
Cabell,PCT 9 - Huntington City Hall ,Attorney General,,Write-ins,,0,
Cabell,PCT 10 - Jr. League Bldg. ,Attorney General,,Write-ins,,0,
Cabell,PCT 11A - First Pres. Church ,Attorney General,,Write-ins,,0,
Cabell,PCT 11B - First Pres. Church ,Attorney General,,Write-ins,,0,
Cabell,PCT 12 - A.D. Lewis Center ,Attorney General,,Write-ins,,0,
Cabell,PCT 13 - Southside Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 14 - Meadows School ,Attorney General,,Write-ins,,1,
Cabell,PCT 16 - Senior Life Center ,Attorney General,,Write-ins,,0,
Cabell,PCT 17 - Spring Hill School ,Attorney General,,Write-ins,,0,
Cabell,PCT 18 - Meadows School ,Attorney General,,Write-ins,,0,
Cabell,PCT 19 - Highlawn Elem. School ,Attorney General,,Write-ins,,0,
Cabell,PCT 20 - Vet. Mem. Field House ,Attorney General,,Write-ins,,2,
Cabell,PCT 21 - Fairfield E Comm Ctr ,Attorney General,,Write-ins,,0,
Cabell,PCT 22 - Meadows School ,Attorney General,,Write-ins,,0,
Cabell,PCT 23 - Fairfield E Comm Ctr ,Attorney General,,Write-ins,,0,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,Attorney General,,Write-ins,,0,
Cabell,PCT 25 - Beverly Hills Meth Ch ,Attorney General,,Write-ins,,0,
Cabell,PCT 26 - Highlawn Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 27 - Vet. Mem. Field House ,Attorney General,,Write-ins,,0,
Cabell,PCT 28 - Peyton Elem School ,Attorney General,,Write-ins,,1,
Cabell,PCT 29 - Beverly Hills Mid Sch ,Attorney General,,Write-ins,,0,
Cabell,PCT 30 - Beverly Hills Mid Sch ,Attorney General,,Write-ins,,0,
Cabell,PCT 31 - Geneva Kent Elem Sch ,Attorney General,,Write-ins,,0,
Cabell,PCT 32 - Guyandotte Elem Sch ,Attorney General,,Write-ins,,0,
Cabell,PCT 33 - Guyandotte Elem Sch ,Attorney General,,Write-ins,,1,
Cabell,PCT 34-1 - Altizer Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 34-2 - Altizer Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 35- Huntington High School ,Attorney General,,Write-ins,,0,
Cabell,PCT 36- Hite Saunders Elem Sch ,Attorney General,,Write-ins,,0,
Cabell,PCT 37 - Geneva Kent Elem Sch ,Attorney General,,Write-ins,,1,
Cabell,PCT 38 - Geneva Kent Elem Sch ,Attorney General,,Write-ins,,0,
Cabell,PCT 39 - River Cities Church ,Attorney General,,Write-ins,,1,
Cabell,PCT 40 - River Cities Church ,Attorney General,,Write-ins,,0,
Cabell,PCT 41- Christ the King Church ,Attorney General,,Write-ins,,1,
Cabell,PCT 42 - B'ville Comm Bldg. ,Attorney General,,Write-ins,,0,
Cabell,PCT 43 - B'ville Middle School ,Attorney General,,Write-ins,,0,
Cabell,PCT 44 - B'ville Elem. School ,Attorney General,,Write-ins,,0,
Cabell,PCT 45 - B'ville Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 46 - B'ville Middle School ,Attorney General,,Write-ins,,0,
Cabell,PCT 47 - Davis Creek Elem Sch ,Attorney General,,Write-ins,,0,
Cabell,PCT 48 - Davis Creek Elem Sch ,Attorney General,,Write-ins,,0,
Cabell,PCT 49 - Martha Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 50A -Salt Rock Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 50B- Salt Rock Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 51 - Martha Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 52 - Nichols Elem School ,Attorney General,,Write-ins,,1,
Cabell,PCT 53 - Nichols Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 54 - YMCA Kennedy Center ,Attorney General,,Write-ins,,0,
Cabell,PCT 55 - Cox Landing School ,Attorney General,,Write-ins,,0,
Cabell,PCT 56 - Greenbottom Comm Ctr ,Attorney General,,Write-ins,,0,
Cabell,PCT 57- Pleasant View Church ,Attorney General,,Write-ins,,0,
Cabell,PCT 58 - Cabell Midland H.S. ,Attorney General,,Write-ins,,1,
Cabell,PCT 59A - Cabell Midland H.S. ,Attorney General,,Write-ins,,0,
Cabell,PCT 59B - Cabell Midland H.S. ,Attorney General,,Write-ins,,0,
Cabell,PCT 60A - Cabell Midland H.S. ,Attorney General,,Write-ins,,0,
Cabell,PCT 60B - Cabell Midland H.S. ,Attorney General,,Write-ins,,0,
Cabell,PCT 62 - Milton Middle School ,Attorney General,,Write-ins,,0,
Cabell,PCT 63 - Culloden Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 64- Milton Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 65 - Milton Elem School ,Attorney General,,Write-ins,,1,
Cabell,PCT 66 - Milton Elem School ,Attorney General,,Write-ins,,0,
Cabell,PCT 67 - Culloden Elem School ,Attorney General,,Write-ins,,0,
Cabell,Total,Attorney General,,Write-ins,,12,
Cabell,PCT 1 - Central City Elem,State Senator,5,Stephen L. Hall,REP,103,
Cabell,PCT 1A - Central City Elem. ,State Senator,5,Stephen L. Hall,REP,74,
Cabell,PCT 2 - Central City Elem. ,State Senator,5,Stephen L. Hall,REP,57,
Cabell,PCT 3 - Dept. of Trans (DMV) ,State Senator,5,Stephen L. Hall,REP,161,
Cabell,PCT 4 - Museum of Radio/Tech ,State Senator,5,Stephen L. Hall,REP,115,
Cabell,PCT 5 - Dept. of Trans (DMV) ,State Senator,5,Stephen L. Hall,REP,69,
Cabell,PCT 6 - Jr. League Bldg. ,State Senator,5,Stephen L. Hall,REP,162,
Cabell,PCT 6W - Woodlands Ret. Comm. ,State Senator,5,Stephen L. Hall,REP,153,
Cabell,PCT 7A-Owen Illinois Clubhouse ,State Senator,5,Stephen L. Hall,REP,127,
Cabell,PCT 7B-Owen Illinois Clubhouse ,State Senator,5,Stephen L. Hall,REP,126,
Cabell,PCT 9 - Huntington City Hall ,State Senator,5,Stephen L. Hall,REP,119,
Cabell,PCT 10 - Jr. League Bldg. ,State Senator,5,Stephen L. Hall,REP,88,
Cabell,PCT 11A - First Pres. Church ,State Senator,5,Stephen L. Hall,REP,61,
Cabell,PCT 11B - First Pres. Church ,State Senator,5,Stephen L. Hall,REP,50,
Cabell,PCT 12 - A.D. Lewis Center ,State Senator,5,Stephen L. Hall,REP,79,
Cabell,PCT 13 - Southside Elem School ,State Senator,5,Stephen L. Hall,REP,114,
Cabell,PCT 14 - Meadows School ,State Senator,5,Stephen L. Hall,REP,209,
Cabell,PCT 16 - Senior Life Center ,State Senator,5,Stephen L. Hall,REP,36,
Cabell,PCT 17 - Spring Hill School ,State Senator,5,Stephen L. Hall,REP,69,
Cabell,PCT 18 - Meadows School ,State Senator,5,Stephen L. Hall,REP,68,
Cabell,PCT 19 - Highlawn Elem. School ,State Senator,5,Stephen L. Hall,REP,97,
Cabell,PCT 20 - Vet. Mem. Field House ,State Senator,5,Stephen L. Hall,REP,111,
Cabell,PCT 21 - Fairfield E Comm Ctr ,State Senator,5,Stephen L. Hall,REP,64,
Cabell,PCT 22 - Meadows School ,State Senator,5,Stephen L. Hall,REP,170,
Cabell,PCT 23 - Fairfield E Comm Ctr ,State Senator,5,Stephen L. Hall,REP,106,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,State Senator,5,Stephen L. Hall,REP,107,
Cabell,PCT 25 - Beverly Hills Meth Ch ,State Senator,5,Stephen L. Hall,REP,161,
Cabell,PCT 26 - Highlawn Elem School ,State Senator,5,Stephen L. Hall,REP,147,
Cabell,PCT 27 - Vet. Mem. Field House ,State Senator,5,Stephen L. Hall,REP,117,
Cabell,PCT 28 - Peyton Elem School ,State Senator,5,Stephen L. Hall,REP,112,
Cabell,PCT 29 - Beverly Hills Mid Sch ,State Senator,5,Stephen L. Hall,REP,118,
Cabell,PCT 30 - Beverly Hills Mid Sch ,State Senator,5,Stephen L. Hall,REP,146,
Cabell,PCT 31 - Geneva Kent Elem Sch ,State Senator,5,Stephen L. Hall,REP,216,
Cabell,PCT 32 - Guyandotte Elem Sch ,State Senator,5,Stephen L. Hall,REP,84,
Cabell,PCT 33 - Guyandotte Elem Sch ,State Senator,5,Stephen L. Hall,REP,76,
Cabell,PCT 34-1 - Altizer Elem School ,State Senator,5,Stephen L. Hall,REP,141,
Cabell,PCT 34-2 - Altizer Elem School ,State Senator,5,Stephen L. Hall,REP,44,
Cabell,PCT 35- Huntington High School ,State Senator,5,Stephen L. Hall,REP,177,
Cabell,PCT 36- Hite Saunders Elem Sch ,State Senator,5,Stephen L. Hall,REP,241,
Cabell,PCT 37 - Geneva Kent Elem Sch ,State Senator,5,Stephen L. Hall,REP,164,
Cabell,PCT 38 - Geneva Kent Elem Sch ,State Senator,5,Stephen L. Hall,REP,115,
Cabell,PCT 39 - River Cities Church ,State Senator,5,Stephen L. Hall,REP,208,
Cabell,PCT 40 - River Cities Church ,State Senator,5,Stephen L. Hall,REP,174,
Cabell,PCT 41- Christ the King Church ,State Senator,5,Stephen L. Hall,REP,264,
Cabell,PCT 42 - B'ville Comm Bldg. ,State Senator,5,Stephen L. Hall,REP,252,
Cabell,PCT 43 - B'ville Middle School ,State Senator,5,Stephen L. Hall,REP,182,
Cabell,PCT 44 - B'ville Elem. School ,State Senator,5,Stephen L. Hall,REP,190,
Cabell,PCT 45 - B'ville Elem School ,State Senator,5,Stephen L. Hall,REP,191,
Cabell,PCT 46 - B'ville Middle School ,State Senator,5,Stephen L. Hall,REP,263,
Cabell,PCT 47 - Davis Creek Elem Sch ,State Senator,5,Stephen L. Hall,REP,208,
Cabell,PCT 48 - Davis Creek Elem Sch ,State Senator,5,Stephen L. Hall,REP,162,
Cabell,PCT 49 - Martha Elem School ,State Senator,5,Stephen L. Hall,REP,305,
Cabell,PCT 50A -Salt Rock Elem School ,State Senator,5,Stephen L. Hall,REP,192,
Cabell,PCT 50B- Salt Rock Elem School ,State Senator,5,Stephen L. Hall,REP,152,
Cabell,PCT 51 - Martha Elem School ,State Senator,5,Stephen L. Hall,REP,245,
Cabell,PCT 52 - Nichols Elem School ,State Senator,5,Stephen L. Hall,REP,157,
Cabell,PCT 53 - Nichols Elem School ,State Senator,5,Stephen L. Hall,REP,190,
Cabell,PCT 54 - YMCA Kennedy Center ,State Senator,5,Stephen L. Hall,REP,144,
Cabell,PCT 55 - Cox Landing School ,State Senator,5,Stephen L. Hall,REP,169,
Cabell,PCT 56 - Greenbottom Comm Ctr ,State Senator,5,Stephen L. Hall,REP,118,
Cabell,PCT 57- Pleasant View Church ,State Senator,5,Stephen L. Hall,REP,118,
Cabell,PCT 58 - Cabell Midland H.S. ,State Senator,5,Stephen L. Hall,REP,221,
Cabell,PCT 59A - Cabell Midland H.S. ,State Senator,5,Stephen L. Hall,REP,201,
Cabell,PCT 59B - Cabell Midland H.S. ,State Senator,5,Stephen L. Hall,REP,184,
Cabell,PCT 60A - Cabell Midland H.S. ,State Senator,5,Stephen L. Hall,REP,222,
Cabell,PCT 60B - Cabell Midland H.S. ,State Senator,5,Stephen L. Hall,REP,231,
Cabell,PCT 62 - Milton Middle School ,State Senator,5,Stephen L. Hall,REP,280,
Cabell,PCT 63 - Culloden Elem School ,State Senator,5,Stephen L. Hall,REP,224,
Cabell,PCT 64- Milton Elem School ,State Senator,5,Stephen L. Hall,REP,242,
Cabell,PCT 65 - Milton Elem School ,State Senator,5,Stephen L. Hall,REP,120,
Cabell,PCT 66 - Milton Elem School ,State Senator,5,Stephen L. Hall,REP,167,
Cabell,PCT 67 - Culloden Elem School ,State Senator,5,Stephen L. Hall,REP,176,
Cabell,Total,State Senator,5,Stephen L. Hall,REP,10906,
Cabell,PCT 1 - Central City Elem,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,234,
Cabell,PCT 1A - Central City Elem. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,183,
Cabell,PCT 2 - Central City Elem. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,154,
Cabell,PCT 3 - Dept. of Trans (DMV) ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,310,
Cabell,PCT 4 - Museum of Radio/Tech ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,273,
Cabell,PCT 5 - Dept. of Trans (DMV) ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,151,
Cabell,PCT 6 - Jr. League Bldg. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,484,
Cabell,PCT 6W - Woodlands Ret. Comm. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,373,
Cabell,PCT 7A-Owen Illinois Clubhouse ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,332,
Cabell,PCT 7B-Owen Illinois Clubhouse ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,373,
Cabell,PCT 9 - Huntington City Hall ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,328,
Cabell,PCT 10 - Jr. League Bldg. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,270,
Cabell,PCT 11A - First Pres. Church ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,166,
Cabell,PCT 11B - First Pres. Church ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,169,
Cabell,PCT 12 - A.D. Lewis Center ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,387,
Cabell,PCT 13 - Southside Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,425,
Cabell,PCT 14 - Meadows School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,548,
Cabell,PCT 16 - Senior Life Center ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,417,
Cabell,PCT 17 - Spring Hill School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,276,
Cabell,PCT 18 - Meadows School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,245,
Cabell,PCT 19 - Highlawn Elem. School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,236,
Cabell,PCT 20 - Vet. Mem. Field House ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,287,
Cabell,PCT 21 - Fairfield E Comm Ctr ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,239,
Cabell,PCT 22 - Meadows School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,505,
Cabell,PCT 23 - Fairfield E Comm Ctr ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,251,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,229,
Cabell,PCT 25 - Beverly Hills Meth Ch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,387,
Cabell,PCT 26 - Highlawn Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,326,
Cabell,PCT 27 - Vet. Mem. Field House ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,234,
Cabell,PCT 28 - Peyton Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,321,
Cabell,PCT 29 - Beverly Hills Mid Sch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,276,
Cabell,PCT 30 - Beverly Hills Mid Sch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,316,
Cabell,PCT 31 - Geneva Kent Elem Sch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,434,
Cabell,PCT 32 - Guyandotte Elem Sch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,209,
Cabell,PCT 33 - Guyandotte Elem Sch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,159,
Cabell,PCT 34-1 - Altizer Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,264,
Cabell,PCT 34-2 - Altizer Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,80,
Cabell,PCT 35- Huntington High School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,297,
Cabell,PCT 36- Hite Saunders Elem Sch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,419,
Cabell,PCT 37 - Geneva Kent Elem Sch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,307,
Cabell,PCT 38 - Geneva Kent Elem Sch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,190,
Cabell,PCT 39 - River Cities Church ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,428,
Cabell,PCT 40 - River Cities Church ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,259,
Cabell,PCT 41- Christ the King Church ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,510,
Cabell,PCT 42 - B'ville Comm Bldg. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,416,
Cabell,PCT 43 - B'ville Middle School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,305,
Cabell,PCT 44 - B'ville Elem. School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,391,
Cabell,PCT 45 - B'ville Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,374,
Cabell,PCT 46 - B'ville Middle School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,484,
Cabell,PCT 47 - Davis Creek Elem Sch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,343,
Cabell,PCT 48 - Davis Creek Elem Sch ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,235,
Cabell,PCT 49 - Martha Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,381,
Cabell,PCT 50A -Salt Rock Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,281,
Cabell,PCT 50B- Salt Rock Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,238,
Cabell,PCT 51 - Martha Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,368,
Cabell,PCT 52 - Nichols Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,245,
Cabell,PCT 53 - Nichols Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,268,
Cabell,PCT 54 - YMCA Kennedy Center ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,285,
Cabell,PCT 55 - Cox Landing School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,356,
Cabell,PCT 56 - Greenbottom Comm Ctr ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,208,
Cabell,PCT 57- Pleasant View Church ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,194,
Cabell,PCT 58 - Cabell Midland H.S. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,343,
Cabell,PCT 59A - Cabell Midland H.S. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,307,
Cabell,PCT 59B - Cabell Midland H.S. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,242,
Cabell,PCT 60A - Cabell Midland H.S. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,332,
Cabell,PCT 60B - Cabell Midland H.S. ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,312,
Cabell,PCT 62 - Milton Middle School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,369,
Cabell,PCT 63 - Culloden Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,280,
Cabell,PCT 64- Milton Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,270,
Cabell,PCT 65 - Milton Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,186,
Cabell,PCT 66 - Milton Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,214,
Cabell,PCT 67 - Culloden Elem School ,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,248,
Cabell,Total,State Senator,5,"Robert H. ""Bob"" Plymale",DEM,21736,
Cabell,PCT 1 - Central City Elem,State Senator,5,Write-ins,,0,
Cabell,PCT 1A - Central City Elem. ,State Senator,5,Write-ins,,0,
Cabell,PCT 2 - Central City Elem. ,State Senator,5,Write-ins,,0,
Cabell,PCT 3 - Dept. of Trans (DMV) ,State Senator,5,Write-ins,,0,
Cabell,PCT 4 - Museum of Radio/Tech ,State Senator,5,Write-ins,,1,
Cabell,PCT 5 - Dept. of Trans (DMV) ,State Senator,5,Write-ins,,1,
Cabell,PCT 6 - Jr. League Bldg. ,State Senator,5,Write-ins,,0,
Cabell,PCT 6W - Woodlands Ret. Comm. ,State Senator,5,Write-ins,,0,
Cabell,PCT 7A-Owen Illinois Clubhouse ,State Senator,5,Write-ins,,0,
Cabell,PCT 7B-Owen Illinois Clubhouse ,State Senator,5,Write-ins,,0,
Cabell,PCT 9 - Huntington City Hall ,State Senator,5,Write-ins,,3,
Cabell,PCT 10 - Jr. League Bldg. ,State Senator,5,Write-ins,,0,
Cabell,PCT 11A - First Pres. Church ,State Senator,5,Write-ins,,0,
Cabell,PCT 11B - First Pres. Church ,State Senator,5,Write-ins,,0,
Cabell,PCT 12 - A.D. Lewis Center ,State Senator,5,Write-ins,,2,
Cabell,PCT 13 - Southside Elem School ,State Senator,5,Write-ins,,1,
Cabell,PCT 14 - Meadows School ,State Senator,5,Write-ins,,0,
Cabell,PCT 16 - Senior Life Center ,State Senator,5,Write-ins,,1,
Cabell,PCT 17 - Spring Hill School ,State Senator,5,Write-ins,,0,
Cabell,PCT 18 - Meadows School ,State Senator,5,Write-ins,,0,
Cabell,PCT 19 - Highlawn Elem. School ,State Senator,5,Write-ins,,0,
Cabell,PCT 20 - Vet. Mem. Field House ,State Senator,5,Write-ins,,1,
Cabell,PCT 21 - Fairfield E Comm Ctr ,State Senator,5,Write-ins,,0,
Cabell,PCT 22 - Meadows School ,State Senator,5,Write-ins,,0,
Cabell,PCT 23 - Fairfield E Comm Ctr ,State Senator,5,Write-ins,,0,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,State Senator,5,Write-ins,,0,
Cabell,PCT 25 - Beverly Hills Meth Ch ,State Senator,5,Write-ins,,2,
Cabell,PCT 26 - Highlawn Elem School ,State Senator,5,Write-ins,,0,
